127.0.0.1 - - [25/Jul/2024:14:22:02 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:55 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 49851
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:55 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:55 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:55 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:55 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:17:57 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:18:28 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 7509233
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:18:28 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:18:29 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:18:29 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:18:36 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=159 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:18:36 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:18:40 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:18:41 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:18:44 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 520565
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:18:44 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:18:44 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=394&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:00 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:00 +0530] "GET /eDhanvantari/Welcome HTTP/1.1" 200 213960
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:00 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:00 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:00 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:00 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:00 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:00 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:16 +0530] "POST /eDhanvantari/VerifyPatientDetails?firstName=Harshal&middleName=&mobileNo=973007771&lastName=Umasare HTTP/1.1" 200 25
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:16 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:17 +0530] "GET /eDhanvantari/RenderAddNewPatient?firstName=Harshal&middleName=&lastName=Umasare&mobile=9730077713 HTTP/1.1" 200 93487
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:53 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:53 +0530] "POST /eDhanvantari/AddPatient HTTP/1.1" 200 93568
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:59 +0530] "GET /eDhanvantari/Welcome HTTP/1.1" 200 213960
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:59 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:59 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:59 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:59 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:59 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:19:59 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:20:29 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:20:31 +0530] "POST /eDhanvantari/VerifyPatientDetails?firstName=Harshal&middleName=&mobileNo=973007771&lastName=Umasare&roomTypeID= HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:20:32 +0530] "GET /eDhanvantari/RenderAddPatientAppointment?roomTypeID=&patientID=8273&firstName=Harshal&middleName=&lastName=Umasare&mobile=9730077713&registrationNo= HTTP/1.1" 200 74015
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:20:32 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:20:39 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:20:43 +0530] "POST /eDhanvantari/GetAppointmentSlots?apptDate=26-07-2024 HTTP/1.1" 200 73
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:05 +0530] "GET /eDhanvantari/GetAppointmentDuration?visitTypeID=37 HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:18 +0530] "POST /eDhanvantari/AddNewAppointment HTTP/1.1" 200 214065
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:18 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:18 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:18 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:18 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:18 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:18 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:39 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 49851
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:39 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:39 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:39 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:39 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:45 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:45 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 66684
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:45 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:45 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:21:45 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:23:26 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=8273 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:23:26 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:23:30 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:23:30 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:23:33 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=8273&aptID=0 HTTP/1.1" 200 520253
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:23:33 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=0&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:49:52 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:49:56 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=2509&aptID=0 HTTP/1.1" 200 520073
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:49:56 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:49:56 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=0&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:49:56 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
127.0.0.1 - - [25/Jul/2024:16:52:25 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:52:26 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:52:37 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:52:40 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:52:40 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 213960
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:52:40 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:52:41 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:52:41 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:52:41 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:52:41 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:52:41 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:53:07 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:53:10 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:53:12 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 49851
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:53:12 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:53:12 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:53:12 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:53:12 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:53:26 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:53:37 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:54:07 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 7511036
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:54:07 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:54:08 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:54:08 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:54:31 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=159 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:54:31 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:54:55 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:54:57 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:54:59 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:55:06 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 520565
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:55:06 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=394&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:55:55 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:06 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:12 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 49851
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:12 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:12 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:12 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:12 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:16 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:43 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 7511036
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:43 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:44 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:44 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:51 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=159 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:52 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:55 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:58 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:59 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:56:59 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 500 112266
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:42 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/vendors/datatables.net-bs/css/dataTables.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/vendors/datatables.net-buttons-bs/css/buttons.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/vendors/datatables.net-fixedheader-bs/css/fixedHeader.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/build/css/bootstrap-datetimepicker.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/vendors/datatables.net-responsive-bs/css/responsive.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/vendors/datatables.net-scroller-bs/css/scroller.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/vendors/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/vendors/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/vendors/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/build/css/custom.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/build/css/fullcalendar.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/build/css/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/images/Preloader_2.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/build/css/fullcalendar.print.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/images/Icon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/images/Text.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/images/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:57:54 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 500 112266
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:07 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:16 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:16 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 500 112266
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:37 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/images/Preloader_2.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 49851
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/images/Text.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/images/Icon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/vendors/jquery/dist/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/images/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/vendors/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/vendors/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/vendors/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/vendors/datatables.net-bs/js/dataTables.bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/vendors/datatables.net-responsive-bs/js/responsive.bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/vendors/datatables.net/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/vendors/datatables.net-responsive/js/dataTables.responsive.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/js/moment/moment.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/js/datepicker/daterangepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:58:54 +0530] "GET /eDhanvantari/build/js/custom.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:02 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:32 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 7511036
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:32 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:32 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:32 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
