127.0.0.1 - - [11/Sep/2024:10:15:26 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:16 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:16 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:16 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:16 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=0 HTTP/1.1" 200 2
127.0.0.1 - - [11/Sep/2024:12:03:50 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:03:51 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:00 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:01 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 237557
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:01 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:01 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:01 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:01 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:01 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:06 +0530] "POST /eDhanvantari/ChangeClinic HTTP/1.1" 200 220709
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:06 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:07 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:07 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:07 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:07 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:09 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 42842
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:09 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:09 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:09 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:09 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:14 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 50590
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:14 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:14 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:14 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:14 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:15 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=8277 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:15 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:04:19 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:09:54 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:09:55 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=8277&aptID=0 HTTP/1.1" 200 166717
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:09:55 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:09:55 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:09:55 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:09:55 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=0 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:14:58 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:14:59 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7980&aptID=0 HTTP/1.1" 200 166724
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:14:59 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:14:59 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:14:59 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:14:59 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=0 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:36 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:36 +0530] "POST /eDhanvantari/AddNewLabVisit HTTP/1.1" 200 92572
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:36 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:36 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:36 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:36 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=10421 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:49 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 42842
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:50 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:50 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:50 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:50 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:53 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 45176
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:53 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:53 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:53 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:53 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:56 +0530] "GET /eDhanvantari/RenderViewVisit.action?patientID=7980 HTTP/1.1" 200 74182
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:56 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:56 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:56 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:25:56 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:26:05 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:26:05 +0530] "GET /eDhanvantari/RenderEditExistingVisit.action?visitID=10421&visitTypeID=61 HTTP/1.1" 200 208338
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:26:06 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=10421 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:26:17 +0530] "GET /eDhanvantari/DownloadLabTestReport?visitID=10421&mdDoctorID=3 HTTP/1.1" 200 7361
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:10 +0530] "GET /eDhanvantari/DownloadLabTestReport?visitID=10421&mdDoctorID=3 HTTP/1.1" 500 4427
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:15 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:21 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 237557
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:21 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:22 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:22 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:22 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:22 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:22 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:25 +0530] "POST /eDhanvantari/ChangeClinic HTTP/1.1" 200 225256
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:25 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:25 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:25 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:25 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:25 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:27 +0530] "POST /eDhanvantari/ChangeClinic HTTP/1.1" 200 220709
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:27 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:27 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:27 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:27 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:27 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:29 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 42842
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:29 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:30 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:30 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:30 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:35 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 50590
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:35 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:35 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:35 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:35 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:37 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=8277 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:37 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:44 +0530] "GET /eDhanvantari/RenderViewVisit.action?patientID=8277 HTTP/1.1" 200 86641
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:44 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:44 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:44 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:44 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:55 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:56 +0530] "GET /eDhanvantari/RenderEditExistingVisit.action?visitID=10420&visitTypeID=61 HTTP/1.1" 200 204142
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:43:56 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=10420 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:44:08 +0530] "GET /eDhanvantari/DownloadLabTestReport?visitID=10420&mdDoctorID=3 HTTP/1.1" 200 7249
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:24 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:31 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 237557
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:31 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:31 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:31 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:31 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:31 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:32 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:36 +0530] "POST /eDhanvantari/ChangeClinic HTTP/1.1" 200 220709
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:36 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:36 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:36 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:36 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:36 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:38 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 42842
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:38 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:38 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:38 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:38 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:45 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 50590
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:45 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:45 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:45 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:45 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:50 +0530] "GET /eDhanvantari/RenderViewVisit.action?patientID=8277 HTTP/1.1" 200 86641
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:50 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:50 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:50 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:50 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:56 +0530] "GET /eDhanvantari/struts/dojo/struts_dojo.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:56 +0530] "GET /eDhanvantari/struts/ajax/dojoRequire.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:56 +0530] "GET /eDhanvantari/struts/utils.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:56 +0530] "GET /eDhanvantari/struts/xhtml/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:56 +0530] "GET /eDhanvantari/struts/xhtml/validation.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:56 +0530] "GET /eDhanvantari/struts/css_xhtml/validation.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:56 +0530] "GET /eDhanvantari/images/Clinic_Logo_32.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:57 +0530] "GET /eDhanvantari/RenderEditExistingVisit.action?visitID=10420&visitTypeID=61 HTTP/1.1" 200 204142
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:54:57 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=10420 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:12:55:01 +0530] "GET /eDhanvantari/DownloadLabTestReport?visitID=10420&mdDoctorID=3 HTTP/1.1" 200 7253
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:30 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:37 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 237557
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:37 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:37 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:37 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:37 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:37 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:37 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:40 +0530] "POST /eDhanvantari/ChangeClinic HTTP/1.1" 200 225256
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:40 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:41 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:41 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:41 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:41 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:43 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 43296
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:43 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:43 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:43 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:43 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:47 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 51044
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:47 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:47 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:47 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
