127.0.0.1 - - [13/Sep/2024:09:58:36 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:17:52 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:17:52 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:17:52 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:04 +0530] "GET /eDhanvantari/Welcome?monthCount=-2 HTTP/1.1" 200 294372
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:04 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:04 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:04 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:04 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:04 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:25 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8338&aptID=2417&visitTypeID=56&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:30 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8600&aptID=2726&visitTypeID=56&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:33 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8577&aptID=2702&visitTypeID=56&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:36 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8576&aptID=2701&visitTypeID=57&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:39 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8248&aptID=2310&visitTypeID=57&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:41 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8599&aptID=2724&visitTypeID=56&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:18:44 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8453&aptID=2546&visitTypeID=57&practiceID=20&clinicID=30 HTTP/1.1" 200 2839
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:03 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8164&aptID=2221&visitTypeID=56&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:06 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8343&aptID=2463&visitTypeID=57&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:10 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8162&aptID=2219&visitTypeID=57&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:12 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8162&aptID=2537&visitTypeID=57&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:16 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8003&aptID=2235&visitTypeID=57&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:18 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=7991&aptID=2217&visitTypeID=57&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:21 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=8453&aptID=2546&visitTypeID=57&practiceID=20&clinicID=30 HTTP/1.1" 200 2839
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:33 +0530] "GET /eDhanvantari/UpdateCalendarFilter?careType=USG&cliniciaID=0 HTTP/1.1" 200 240901
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:33 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:33 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:33 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:33 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:19:33 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:26:58 +0530] "GET /eDhanvantari/UpdateCalendarFilter?careType=USG&cliniciaID=0 HTTP/1.1" 200 240988
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:26:58 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:26:58 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:26:58 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:26:59 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:26:59 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:26:59 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:21 +0530] "GET /eDhanvantari/Logout HTTP/1.1" 200 7578
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:27 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 486597
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:27 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:27 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:28 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:28 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:28 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:28 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:36 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:36 +0530] "GET /eDhanvantari/UpdateCalendarFilter?careType=Diagnostic&cliniciaID=0 HTTP/1.1" 200 428182
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:37 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:37 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:37 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:37 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:48 +0530] "GET /eDhanvantari/Welcome?monthCount=1 HTTP/1.1" 200 245839
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:48 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:49 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:49 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:49 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:32:49 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:33:05 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:33:05 +0530] "GET /eDhanvantari/Welcome?monthCount=0 HTTP/1.1" 200 486598
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:33:05 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:33:06 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:33:06 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:33:06 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:23 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:23 +0530] "GET /eDhanvantari/UpdateCalendarFilter?careType=Diagnostic&cliniciaID=0 HTTP/1.1" 200 428182
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:24 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:24 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:24 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:24 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:24 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:32 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:32 +0530] "GET /eDhanvantari/Welcome?monthCount=-1 HTTP/1.1" 200 569409
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:33 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:33 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:33 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:34:33 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:35:56 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:35:56 +0530] "GET /eDhanvantari/Welcome?monthCount=-1 HTTP/1.1" 200 569381
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:35:57 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:35:57 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:35:57 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:35:57 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:05 +0530] "GET /eDhanvantari/Welcome?monthCount=-2 HTTP/1.1" 200 294716
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:05 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:05 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:05 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:05 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:05 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:05 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:10 +0530] "GET /eDhanvantari/UpdateCalendarFilter?careType=USG&cliniciaID=0 HTTP/1.1" 200 241245
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:10 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:10 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:10 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:10 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:10 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:13 +0530] "GET /eDhanvantari/Welcome?monthCount=1 HTTP/1.1" 200 245811
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:13 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:13 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:13 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:13 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:13 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:17 +0530] "GET /eDhanvantari/Welcome?monthCount=2 HTTP/1.1" 200 245811
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:17 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:17 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:17 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:17 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:17 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:21 +0530] "GET /eDhanvantari/Welcome?monthCount=3 HTTP/1.1" 200 245811
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:21 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:21 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:21 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:21 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:21 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:23 +0530] "GET /eDhanvantari/Welcome?monthCount=2 HTTP/1.1" 200 245811
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:23 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:23 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:23 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:23 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:23 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:24 +0530] "GET /eDhanvantari/Welcome?monthCount=1 HTTP/1.1" 200 245811
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:24 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:25 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:25 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:25 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:25 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:27 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:27 +0530] "GET /eDhanvantari/Welcome?monthCount=0 HTTP/1.1" 200 486570
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:28 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:28 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:28 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:28 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:36 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=9569&aptID=3687&visitTypeID=56&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:39 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=9366&aptID=3467&visitTypeID=86&practiceID=20&clinicID=30 HTTP/1.1" 200 1781
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:49 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:49 +0530] "GET /eDhanvantari/UpdateCalendarFilter?careType=OPD&cliniciaID=0 HTTP/1.1" 200 301308
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:50 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:50 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:50 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:50 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:54 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=9347&aptID=3434&visitTypeID=57&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:36:57 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=9463&aptID=3573&visitTypeID=56&practiceID=20&clinicID=30 HTTP/1.1" 200 2854
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:04 +0530] "GET /eDhanvantari/VerifyVisitExistsForAppointment?patientID=9530&aptID=3640 HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:05 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:06 +0530] "GET /eDhanvantari/RenderEditExistingVisit?visitID=11070&visitTypeID=56 HTTP/1.1" 200 595561
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:14 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:14 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:14 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:33 +0530] "GET /eDhanvantari/Welcome?monthCount=1 HTTP/1.1" 200 245811
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:33 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:33 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:34 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:34 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:34 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:37 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:37 +0530] "GET /eDhanvantari/Welcome?monthCount=0 HTTP/1.1" 200 486570
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:38 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:38 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:38 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:38 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:46 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=9382&aptID=3483&visitTypeID=86&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:48 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=9569&aptID=3687&visitTypeID=56&practiceID=20&clinicID=30 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:37:51 +0530] "GET /eDhanvantari/GetVisitDetails?patientID=9411&aptID=3513&visitTypeID=86&practiceID=20&clinicID=30 HTTP/1.1" 200 2328
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:38:01 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 42961
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:38:02 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:38:02 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:38:02 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:38:02 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:38:04 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Sep/2024:17:38:06 +0530] "GET /eDhanvantari/RenderViewVisit.action?patientID=3732 HTTP/1.1" 200 74806
